model_key	phase	method	score_type	direction	src_lang	tgt_lang	examples	aligned_score_mean	aligned_score_std	hard_negative_score_mean	margin_mean	margin_min	recall_at_1	recall_at_5	recall_at_10	mrr	median_rank	hubness_at10_max_rate	hubness_at10_gini
align_mlm200	mlm200	align	raw_cosine	chr->oji	chr	oji	674	0.999092	0.000535	0.999701	-0.000609	-0.004066	0.011869	0.035608	0.063798	0.035191	145.0	0.124629	0.653114
align_mlm200	mlm200	align	centered_cosine	chr->oji	chr	oji	674	0.377502	0.348133	0.780768	-0.403266	-1.574407	0.008902	0.043027	0.081602	0.040559	117.0	0.081602	0.486142
align_mlm200	mlm200	align	csls_k10	chr->oji	chr	oji	674	-0.001114	0.000936	4.7e-05	-0.001161	-0.009299	0.013353	0.037092	0.069733	0.037819	140.0	0.094955	0.567943
align_mlm200	mlm200	align	centered_csls_k10	chr->oji	chr	oji	674	-0.719495	0.626264	0.049282	-0.768777	-3.210052	0.013353	0.040059	0.086053	0.043032	111.0	0.05638	0.335579
align_mlm200	mlm200	align	raw_cosine	chr->syr	chr	syr	678	0.982648	0.002285	0.992819	-0.01017	-0.017529	0.001475	0.007375	0.016224	0.01157	313.0	1.0	0.983671
align_mlm200	mlm200	align	centered_cosine	chr->syr	chr	syr	678	0.110365	0.152426	0.390982	-0.280616	-0.710199	0.004425	0.020649	0.035398	0.022452	190.0	0.219764	0.778724
align_mlm200	mlm200	align	csls_k10	chr->syr	chr	syr	678	-0.007696	0.002374	0.002517	-0.010213	-0.018159	0.00295	0.00885	0.017699	0.013062	291.0	1.0	0.981768
align_mlm200	mlm200	align	centered_csls_k10	chr->syr	chr	syr	678	-0.428199	0.251522	0.012811	-0.44101	-1.345131	0.00295	0.020649	0.035398	0.0232	178.0	0.134218	0.569355
align_mlm200	mlm200	align	raw_cosine	chr->usp	chr	usp	678	0.988971	0.001474	0.991891	-0.00292	-0.006467	0.00295	0.013274	0.023599	0.015181	301.0	0.998525	0.981759
align_mlm200	mlm200	align	centered_cosine	chr->usp	chr	usp	678	0.082026	0.121526	0.332911	-0.250885	-0.696302	0.007375	0.026549	0.048673	0.026926	194.0	0.224189	0.786438
align_mlm200	mlm200	align	csls_k10	chr->usp	chr	usp	678	-0.004087	0.001523	-0.000885	-0.003203	-0.008	0.00295	0.014749	0.026549	0.016123	281.0	0.958702	0.975308
align_mlm200	mlm200	align	centered_csls_k10	chr->usp	chr	usp	678	-0.363815	0.201532	0.02636	-0.390174	-1.306031	0.0059	0.025074	0.048673	0.024754	194.0	0.10767	0.568855
align_mlm200	mlm200	align	raw_cosine	cop->acu	cop	acu	659	0.988993	0.001266	0.991307	-0.002314	-0.004278	0.003035	0.01214	0.019727	0.014267	288.0	0.995448	0.97918
align_mlm200	mlm200	align	centered_cosine	cop->acu	cop	acu	659	0.076181	0.14247	0.358634	-0.282454	-0.847078	0.003035	0.01214	0.031866	0.018176	209.0	0.333839	0.842927
align_mlm200	mlm200	align	csls_k10	cop->acu	cop	acu	659	-0.003206	0.001106	-0.000552	-0.002654	-0.007711	0.003035	0.018209	0.027314	0.016144	254.0	0.892261	0.966934
align_mlm200	mlm200	align	centered_csls_k10	cop->acu	cop	acu	659	-0.402806	0.248415	0.020019	-0.422825	-1.576256	0.004552	0.009105	0.024279	0.018535	209.0	0.213961	0.692073
align_mlm200	mlm200	align	raw_cosine	cop->ake	cop	ake	673	0.987384	0.001402	0.990227	-0.002842	-0.005019	0.001486	0.008915	0.019316	0.012262	312.0	1.0	0.981662
align_mlm200	mlm200	align	centered_cosine	cop->ake	cop	ake	673	0.059067	0.113666	0.325038	-0.265971	-0.630465	0.001486	0.016345	0.029718	0.016965	215.0	0.312036	0.846742
align_mlm200	mlm200	align	csls_k10	cop->ake	cop	ake	673	-0.003729	0.001292	-0.000686	-0.003043	-0.006005	0.002972	0.013373	0.026746	0.014359	287.0	0.977712	0.973454
align_mlm200	mlm200	align	centered_csls_k10	cop->ake	cop	ake	673	-0.359561	0.193389	0.036778	-0.396339	-1.229372	0.002972	0.019316	0.028232	0.01817	218.0	0.188707	0.705718
align_mlm200	mlm200	align	raw_cosine	cop->bsn	cop	bsn	629	0.98941	0.001259	0.991336	-0.001926	-0.005122	0.0	0.012719	0.022258	0.012314	286.0	0.972973	0.975425
align_mlm200	mlm200	align	centered_cosine	cop->bsn	cop	bsn	629	0.066818	0.144092	0.362133	-0.295316	-0.778486	0.00159	0.011129	0.027027	0.015817	218.0	0.308426	0.827932
align_mlm200	mlm200	align	csls_k10	cop->bsn	cop	bsn	629	-0.003067	0.001144	-0.001055	-0.002013	-0.007396	0.0	0.009539	0.022258	0.012863	256.0	0.891892	0.96119
align_mlm200	mlm200	align	centered_csls_k10	cop->bsn	cop	bsn	629	-0.438692	0.243851	0.012899	-0.451591	-1.420693	0.00159	0.011129	0.023847	0.015136	219.0	0.206677	0.672292
align_mlm200	mlm200	align	raw_cosine	cop->chr	cop	chr	678	0.998808	0.000933	0.99969	-0.000882	-0.0036	0.001475	0.020649	0.042773	0.021034	175.0	0.39528	0.90135
align_mlm200	mlm200	align	centered_cosine	cop->chr	cop	chr	678	0.393047	0.34332	0.810086	-0.417039	-1.57424	0.00295	0.026549	0.064897	0.026691	137.0	0.123894	0.640822
align_mlm200	mlm200	align	csls_k10	cop->chr	cop	chr	678	-0.001314	0.001238	1.4e-05	-0.001328	-0.007015	0.007375	0.020649	0.042773	0.025373	152.0	0.297935	0.841242
align_mlm200	mlm200	align	centered_csls_k10	cop->chr	cop	chr	678	-0.694902	0.588589	0.044095	-0.738997	-3.113719	0.004425	0.026549	0.050147	0.027181	131.0	0.075221	0.482636
align_mlm200	mlm200	align	raw_cosine	cop->kbh	cop	kbh	501	0.987752	0.001493	0.989853	-0.002102	-0.004508	0.003992	0.011976	0.031936	0.017834	218.0	1.0	0.97472
align_mlm200	mlm200	align	centered_cosine	cop->kbh	cop	kbh	501	0.077165	0.124621	0.334074	-0.256909	-0.73456	0.001996	0.017964	0.037924	0.022213	147.0	0.319361	0.825148
align_mlm200	mlm200	align	csls_k10	cop->kbh	cop	kbh	501	-0.003573	0.001337	-0.001399	-0.002174	-0.005089	0.001996	0.015968	0.02994	0.017911	192.0	0.856287	0.958916
align_mlm200	mlm200	align	centered_csls_k10	cop->kbh	cop	kbh	501	-0.347183	0.207938	0.023342	-0.370525	-1.242168	0.001996	0.033932	0.055888	0.02727	140.0	0.211577	0.652981
align_mlm200	mlm200	align	raw_cosine	cop->nhg	cop	nhg	673	0.988701	0.001489	0.990896	-0.002195	-0.005536	0.001486	0.010401	0.022288	0.013766	283.0	0.991085	0.977128
align_mlm200	mlm200	align	centered_cosine	cop->nhg	cop	nhg	673	0.095449	0.13187	0.360891	-0.265442	-0.77255	0.002972	0.022288	0.044577	0.022451	186.0	0.315007	0.844433
align_mlm200	mlm200	align	csls_k10	cop->nhg	cop	nhg	673	-0.003503	0.001295	-0.001333	-0.00217	-0.009134	0.002972	0.013373	0.023774	0.015923	247.0	0.922734	0.968336
align_mlm200	mlm200	align	centered_csls_k10	cop->nhg	cop	nhg	673	-0.371669	0.211222	0.02397	-0.395639	-1.470931	0.004458	0.020802	0.044577	0.023862	184.0	0.172363	0.695197
align_mlm200	mlm200	align	raw_cosine	cop->oji	cop	oji	674	0.998814	0.000678	0.999835	-0.001021	-0.004606	0.001484	0.020772	0.038576	0.017579	217.0	0.311573	0.879854
align_mlm200	mlm200	align	centered_cosine	cop->oji	cop	oji	674	0.33292	0.372551	0.799796	-0.466877	-1.55059	0.004451	0.023739	0.050445	0.025219	163.0	0.152819	0.690931
align_mlm200	mlm200	align	csls_k10	cop->oji	cop	oji	674	-0.001668	0.001231	7.3e-05	-0.001741	-0.009618	0.001484	0.017804	0.035608	0.017955	213.0	0.238872	0.827395
align_mlm200	mlm200	align	centered_csls_k10	cop->oji	cop	oji	674	-0.802042	0.660152	0.030766	-0.832808	-3.055916	0.004451	0.029674	0.047478	0.026716	158.0	0.124629	0.552462
align_mlm200	mlm200	align	raw_cosine	cop->syr	cop	syr	678	0.981961	0.002344	0.992078	-0.010117	-0.025869	0.001475	0.007375	0.014749	0.011392	311.0	1.0	0.984083
align_mlm200	mlm200	align	centered_cosine	cop->syr	cop	syr	678	0.146282	0.170111	0.450949	-0.304667	-0.878676	0.00885	0.023599	0.047198	0.027148	175.0	0.240413	0.823664
align_mlm200	mlm200	align	csls_k10	cop->syr	cop	syr	678	-0.008006	0.0027	0.002087	-0.010093	-0.043297	0.00295	0.007375	0.017699	0.012937	284.0	0.99705	0.981771
align_mlm200	mlm200	align	centered_csls_k10	cop->syr	cop	syr	678	-0.444052	0.288444	0.017551	-0.461603	-1.606757	0.011799	0.026549	0.050147	0.030196	167.0	0.174041	0.687028
align_mlm200	mlm200	align	raw_cosine	cop->usp	cop	usp	678	0.987677	0.001534	0.990466	-0.002788	-0.006441	0.001475	0.011799	0.022124	0.012616	315.0	0.99705	0.982328
align_mlm200	mlm200	align	centered_cosine	cop->usp	cop	usp	678	0.052942	0.120486	0.319907	-0.266965	-0.691444	0.001475	0.022124	0.036873	0.019554	235.0	0.29351	0.862474
align_mlm200	mlm200	align	csls_k10	cop->usp	cop	usp	678	-0.004089	0.001518	-0.001036	-0.003053	-0.007599	0.00295	0.014749	0.022124	0.014966	303.0	0.989676	0.97841
align_mlm200	mlm200	align	centered_csls_k10	cop->usp	cop	usp	678	-0.376701	0.210465	0.026225	-0.402926	-1.281753	0.00295	0.016224	0.032448	0.019079	237.0	0.196165	0.727544
align_mlm200	mlm200	align	raw_cosine	kbh->acu	kbh	acu	488	0.997085	0.00075	0.99824	-0.001155	-0.003614	0.006148	0.043033	0.065574	0.032804	154.0	0.620902	0.905274
align_mlm200	mlm200	align	centered_cosine	kbh->acu	kbh	acu	488	0.151201	0.183639	0.451572	-0.300371	-1.054689	0.020492	0.059426	0.092213	0.056208	90.0	0.125	0.437891
align_mlm200	mlm200	align	csls_k10	kbh->acu	kbh	acu	488	-0.001823	0.001064	-0.00012	-0.001703	-0.005862	0.012295	0.059426	0.086066	0.04476	126.0	0.444672	0.811377
align_mlm200	mlm200	align	centered_csls_k10	kbh->acu	kbh	acu	488	-0.469099	0.327499	0.085025	-0.554124	-2.02594	0.018443	0.079918	0.110656	0.058242	90.0	0.071721	0.228562
align_mlm200	mlm200	align	raw_cosine	kbh->ake	kbh	ake	500	0.996305	0.000637	0.997406	-0.001101	-0.00306	0.004	0.024	0.05	0.024188	171.0	0.874	0.926504
align_mlm200	mlm200	align	centered_cosine	kbh->ake	kbh	ake	500	0.104308	0.149132	0.371936	-0.267628	-0.852411	0.012	0.054	0.098	0.045176	117.0	0.128	0.476694
align_mlm200	mlm200	align	csls_k10	kbh->ake	kbh	ake	500	-0.001849	0.000839	-0.000352	-0.001497	-0.004572	0.008	0.028	0.064	0.0301	153.0	0.618	0.864699
align_mlm200	mlm200	align	centered_csls_k10	kbh->ake	kbh	ake	500	-0.416015	0.254841	0.06968	-0.485695	-1.451307	0.012	0.056	0.09	0.04511	120.0	0.062	0.261168
align_mlm200	mlm200	align	raw_cosine	kbh->bsn	kbh	bsn	465	0.996961	0.000803	0.998375	-0.001414	-0.004717	0.012903	0.032258	0.051613	0.032347	173.0	0.733333	0.920426
align_mlm200	mlm200	align	centered_cosine	kbh->bsn	kbh	bsn	465	0.114781	0.173289	0.43444	-0.319659	-1.060039	0.025806	0.064516	0.098925	0.054083	128.0	0.113978	0.455415
align_mlm200	mlm200	align	csls_k10	kbh->bsn	kbh	bsn	465	-0.002112	0.001197	-5.6e-05	-0.002056	-0.00749	0.012903	0.030108	0.055914	0.034538	153.0	0.56129	0.84192
align_mlm200	mlm200	align	centered_csls_k10	kbh->bsn	kbh	bsn	465	-0.519514	0.320528	0.08004	-0.599554	-1.8948	0.025806	0.066667	0.096774	0.054418	122.0	0.096774	0.283378
align_mlm200	mlm200	align	raw_cosine	kbh->chr	kbh	chr	501	0.988982	0.001365	0.991097	-0.002116	-0.004691	0.003992	0.021956	0.033932	0.019821	236.0	0.978044	0.971455
align_mlm200	mlm200	align	centered_cosine	kbh->chr	kbh	chr	501	0.102862	0.135739	0.283748	-0.180886	-0.659773	0.007984	0.0499	0.085828	0.038914	124.0	0.093812	0.422598
align_mlm200	mlm200	align	csls_k10	kbh->chr	kbh	chr	501	-0.003425	0.001261	-0.001262	-0.002163	-0.005032	0.003992	0.025948	0.045908	0.023129	205.0	0.892216	0.957707
align_mlm200	mlm200	align	centered_csls_k10	kbh->chr	kbh	chr	501	-0.349676	0.22306	0.010419	-0.360095	-1.385892	0.011976	0.045908	0.077844	0.0399	116.0	0.065868	0.33547
align_mlm200	mlm200	align	raw_cosine	kbh->cop	kbh	cop	501	0.987752	0.001493	0.989831	-0.002079	-0.005024	0.001996	0.015968	0.023952	0.0149	248.0	0.996008	0.971379
align_mlm200	mlm200	align	centered_cosine	kbh->cop	kbh	cop	501	0.077165	0.124621	0.239314	-0.162149	-0.606503	0.00998	0.027944	0.053892	0.030656	144.0	0.097804	0.439099
align_mlm200	mlm200	align	csls_k10	kbh->cop	kbh	cop	501	-0.003573	0.001337	-0.00152	-0.002053	-0.005253	0.003992	0.01996	0.023952	0.017195	234.0	0.886228	0.960528
align_mlm200	mlm200	align	centered_csls_k10	kbh->cop	kbh	cop	501	-0.347183	0.207938	-0.017729	-0.329453	-1.310825	0.007984	0.02994	0.053892	0.028782	146.0	0.073852	0.407532
align_mlm200	mlm200	align	raw_cosine	kbh->nhg	kbh	nhg	498	0.997668	0.000744	0.998667	-0.001	-0.005961	0.018072	0.046185	0.086345	0.045704	140.0	0.485944	0.842945
align_mlm200	mlm200	align	centered_cosine	kbh->nhg	kbh	nhg	498	0.171711	0.192129	0.480619	-0.308908	-1.203753	0.028112	0.078313	0.130522	0.065657	87.0	0.120482	0.445832
align_mlm200	mlm200	align	csls_k10	kbh->nhg	kbh	nhg	498	-0.001583	0.001126	8e-06	-0.001591	-0.009739	0.026104	0.066265	0.090361	0.056042	112.0	0.341365	0.719426
align_mlm200	mlm200	align	centered_csls_k10	kbh->nhg	kbh	nhg	498	-0.486086	0.350704	0.08423	-0.570316	-2.293158	0.036145	0.078313	0.13253	0.072026	85.0	0.060241	0.234
align_mlm200	mlm200	align	raw_cosine	kbh->oji	kbh	oji	500	0.987727	0.001577	0.99125	-0.003523	-0.006721	0.004	0.016	0.036	0.018566	243.0	1.0	0.973451
align_mlm200	mlm200	align	centered_cosine	kbh->oji	kbh	oji	500	0.110431	0.131385	0.278754	-0.168323	-0.687368	0.014	0.044	0.072	0.041699	113.0	0.106	0.43203
align_mlm200	mlm200	align	csls_k10	kbh->oji	kbh	oji	500	-0.004164	0.001482	-0.000649	-0.003515	-0.006786	0.008	0.026	0.046	0.02439	223.0	0.976	0.962362
align_mlm200	mlm200	align	centered_csls_k10	kbh->oji	kbh	oji	500	-0.329934	0.209187	0.007106	-0.33704	-1.193374	0.012	0.052	0.07	0.043948	110.0	0.068	0.360166
align_mlm200	mlm200	align	raw_cosine	kbh->syr	kbh	syr	501	0.977042	0.002593	0.986984	-0.009942	-0.01658	0.001996	0.00998	0.017964	0.013873	243.0	1.0	0.979662
align_mlm200	mlm200	align	centered_cosine	kbh->syr	kbh	syr	501	0.025307	0.089958	0.230105	-0.204799	-0.537273	0.001996	0.021956	0.045908	0.01915	218.0	0.161677	0.447091
align_mlm200	mlm200	align	csls_k10	kbh->syr	kbh	syr	501	-0.010381	0.002595	-0.000723	-0.009658	-0.018377	0.0	0.011976	0.01996	0.012671	243.0	1.0	0.978726
align_mlm200	mlm200	align	centered_csls_k10	kbh->syr	kbh	syr	501	-0.35408	0.169959	0.032789	-0.386869	-0.979371	0.001996	0.017964	0.031936	0.018299	206.0	0.06986	0.250762
align_mlm200	mlm200	align	raw_cosine	kbh->usp	kbh	usp	501	0.995853	0.000867	0.997649	-0.001796	-0.005069	0.005988	0.02994	0.043912	0.026425	192.0	0.856287	0.949156
align_mlm200	mlm200	align	centered_cosine	kbh->usp	kbh	usp	501	0.123512	0.1653	0.402039	-0.278527	-0.970117	0.021956	0.075848	0.123752	0.059197	112.0	0.11976	0.493074
align_mlm200	mlm200	align	csls_k10	kbh->usp	kbh	usp	501	-0.002394	0.001177	-0.00012	-0.002274	-0.007765	0.003992	0.041916	0.05988	0.031385	169.0	0.600798	0.914515
align_mlm200	mlm200	align	centered_csls_k10	kbh->usp	kbh	usp	501	-0.433045	0.295175	0.072192	-0.505237	-1.639821	0.015968	0.07984	0.123752	0.057904	113.0	0.073852	0.270898
align_mlm200	mlm200	align	raw_cosine	nhg->acu	nhg	acu	655	0.99785	0.000713	0.998707	-0.000856	-0.00367	0.007634	0.033588	0.058015	0.031259	166.0	0.338931	0.804438
align_mlm200	mlm200	align	centered_cosine	nhg->acu	nhg	acu	655	0.16131	0.196645	0.493005	-0.331696	-0.901633	0.016794	0.047328	0.094656	0.045861	135.0	0.091603	0.476895
align_mlm200	mlm200	align	csls_k10	nhg->acu	nhg	acu	655	-0.001466	0.001046	-6.4e-05	-0.001402	-0.007209	0.012214	0.044275	0.077863	0.038572	150.0	0.203053	0.644798
align_mlm200	mlm200	align	centered_csls_k10	nhg->acu	nhg	acu	655	-0.53469	0.346402	0.074516	-0.609206	-1.738075	0.019847	0.058015	0.096183	0.04909	132.0	0.044275	0.24765
align_mlm200	mlm200	align	raw_cosine	nhg->ake	nhg	ake	669	0.996234	0.00069	0.99754	-0.001306	-0.003086	0.00299	0.017937	0.035874	0.01768	244.0	0.925262	0.94789
align_mlm200	mlm200	align	centered_cosine	nhg->ake	nhg	ake	669	0.102154	0.141862	0.392779	-0.290624	-0.751232	0.005979	0.023916	0.044843	0.026844	166.0	0.116592	0.54116
align_mlm200	mlm200	align	csls_k10	nhg->ake	nhg	ake	669	-0.00199	0.000907	-0.00026	-0.00173	-0.004335	0.00299	0.025411	0.038864	0.021083	217.0	0.644245	0.892631
align_mlm200	mlm200	align	centered_csls_k10	nhg->ake	nhg	ake	669	-0.457526	0.247813	0.064089	-0.521615	-1.381586	0.008969	0.022422	0.041854	0.027205	168.0	0.052317	0.29753
align_mlm200	mlm200	align	raw_cosine	nhg->bsn	nhg	bsn	625	0.997453	0.000763	0.998598	-0.001145	-0.0042	0.0096	0.0288	0.048	0.028217	215.0	0.5344	0.880604
align_mlm200	mlm200	align	centered_cosine	nhg->bsn	nhg	bsn	625	0.12521	0.189936	0.463216	-0.338005	-1.024365	0.0208	0.0528	0.0816	0.046042	167.0	0.0992	0.506561
align_mlm200	mlm200	align	csls_k10	nhg->bsn	nhg	bsn	625	-0.001809	0.001176	-2.8e-05	-0.001781	-0.007256	0.008	0.04	0.056	0.030073	190.0	0.3344	0.772537
align_mlm200	mlm200	align	centered_csls_k10	nhg->bsn	nhg	bsn	625	-0.553911	0.350809	0.069587	-0.623498	-1.980619	0.0096	0.0512	0.0768	0.040795	160.0	0.0464	0.281051
align_mlm200	mlm200	align	raw_cosine	nhg->chr	nhg	chr	673	0.989827	0.001439	0.991903	-0.002076	-0.005107	0.005944	0.013373	0.02526	0.016722	315.0	0.943536	0.971739
align_mlm200	mlm200	align	centered_cosine	nhg->chr	nhg	chr	673	0.122363	0.131926	0.302268	-0.179906	-0.579826	0.008915	0.043091	0.068351	0.032981	143.0	0.090639	0.462884
align_mlm200	mlm200	align	csls_k10	nhg->chr	nhg	chr	673	-0.003379	0.001344	-0.001202	-0.002177	-0.005882	0.004458	0.014859	0.028232	0.018044	279.0	0.864785	0.958484
align_mlm200	mlm200	align	centered_csls_k10	nhg->chr	nhg	chr	673	-0.344701	0.204929	0.006488	-0.351189	-1.251361	0.008915	0.043091	0.069837	0.035017	140.0	0.053492	0.340987
align_mlm200	mlm200	align	raw_cosine	nhg->cop	nhg	cop	673	0.988701	0.001489	0.990599	-0.001898	-0.005637	0.001486	0.007429	0.020802	0.010864	328.0	0.799406	0.97027
align_mlm200	mlm200	align	centered_cosine	nhg->cop	nhg	cop	673	0.095449	0.13187	0.27165	-0.1762	-0.768789	0.005944	0.013373	0.037147	0.021375	183.0	0.102526	0.517941
align_mlm200	mlm200	align	csls_k10	nhg->cop	nhg	cop	673	-0.003503	0.001295	-0.001599	-0.001904	-0.00946	0.001486	0.008915	0.023774	0.012926	301.0	0.731055	0.961662
align_mlm200	mlm200	align	centered_csls_k10	nhg->cop	nhg	cop	673	-0.371669	0.211222	-0.024258	-0.347411	-1.591853	0.004458	0.023774	0.038633	0.022574	187.0	0.071322	0.44177
align_mlm200	mlm200	align	raw_cosine	nhg->kbh	nhg	kbh	498	0.997668	0.000744	0.998639	-0.000971	-0.004236	0.022088	0.056225	0.088353	0.048245	139.0	0.491968	0.837045
align_mlm200	mlm200	align	centered_cosine	nhg->kbh	nhg	kbh	498	0.171711	0.192129	0.488958	-0.317247	-1.158246	0.02008	0.072289	0.110442	0.058103	91.0	0.106426	0.473692
align_mlm200	mlm200	align	csls_k10	nhg->kbh	nhg	kbh	498	-0.001583	0.001126	-2.9e-05	-0.001554	-0.008359	0.022088	0.072289	0.12249	0.05684	125.0	0.261044	0.702113
align_mlm200	mlm200	align	centered_csls_k10	nhg->kbh	nhg	kbh	498	-0.486086	0.350704	0.087388	-0.573474	-2.321559	0.034137	0.082329	0.130522	0.071333	88.0	0.058233	0.243355
align_mlm200	mlm200	align	raw_cosine	nhg->oji	nhg	oji	669	0.988663	0.001641	0.991957	-0.003294	-0.006315	0.00299	0.007474	0.022422	0.013002	328.0	0.998505	0.980394
align_mlm200	mlm200	align	centered_cosine	nhg->oji	nhg	oji	669	0.112104	0.127905	0.292565	-0.180461	-0.631099	0.004484	0.029895	0.059791	0.028446	149.0	0.098655	0.478054
align_mlm200	mlm200	align	csls_k10	nhg->oji	nhg	oji	669	-0.00418	0.001535	-0.000836	-0.003344	-0.006645	0.00299	0.019432	0.025411	0.016848	308.0	0.964126	0.968812
align_mlm200	mlm200	align	centered_csls_k10	nhg->oji	nhg	oji	669	-0.351748	0.205161	0.001351	-0.353099	-1.216636	0.010463	0.03139	0.052317	0.031967	148.0	0.06278	0.380047
align_mlm200	mlm200	align	raw_cosine	nhg->syr	nhg	syr	673	0.977005	0.002661	0.986884	-0.009879	-0.018958	0.001486	0.010401	0.016345	0.010925	325.0	1.0	0.984867
align_mlm200	mlm200	align	centered_cosine	nhg->syr	nhg	syr	673	0.029642	0.10215	0.248621	-0.218979	-0.853272	0.004458	0.026746	0.040119	0.020377	273.0	0.139673	0.525737
align_mlm200	mlm200	align	csls_k10	nhg->syr	nhg	syr	673	-0.010399	0.00264	-0.001367	-0.009033	-0.020783	0.002972	0.008915	0.014859	0.01207	317.0	1.0	0.983896
align_mlm200	mlm200	align	centered_csls_k10	nhg->syr	nhg	syr	673	-0.385696	0.200457	0.022367	-0.408064	-1.567949	0.004458	0.014859	0.031204	0.018064	269.0	0.047548	0.283682
align_mlm200	mlm200	align	raw_cosine	nhg->usp	nhg	usp	673	0.99588	0.000943	0.997945	-0.002065	-0.005352	0.005944	0.028232	0.043091	0.02263	269.0	0.94948	0.963503
align_mlm200	mlm200	align	centered_cosine	nhg->usp	nhg	usp	673	0.116073	0.162419	0.414846	-0.298773	-0.991381	0.010401	0.05052	0.086181	0.039906	162.0	0.139673	0.552171
align_mlm200	mlm200	align	csls_k10	nhg->usp	nhg	usp	673	-0.002633	0.001278	-5e-06	-0.002628	-0.008602	0.008915	0.034175	0.053492	0.028829	229.0	0.858841	0.935911
align_mlm200	mlm200	align	centered_csls_k10	nhg->usp	nhg	usp	673	-0.467063	0.292259	0.067895	-0.534958	-1.926744	0.013373	0.059435	0.089153	0.044377	148.0	0.057949	0.318208
align_mlm200	mlm200	align	raw_cosine	oji->acu	oji	acu	655	0.989049	0.001422	0.991326	-0.002277	-0.004453	0.003053	0.021374	0.036641	0.018278	250.0	0.99542	0.978586
align_mlm200	mlm200	align	centered_cosine	oji->acu	oji	acu	655	0.111433	0.141208	0.367902	-0.256469	-0.837494	0.010687	0.038168	0.062595	0.032252	167.0	0.239695	0.772313
align_mlm200	mlm200	align	csls_k10	oji->acu	oji	acu	655	-0.00388	0.001343	-0.001119	-0.002761	-0.005897	0.006107	0.024427	0.044275	0.023662	225.0	0.937405	0.96192
align_mlm200	mlm200	align	centered_csls_k10	oji->acu	oji	acu	655	-0.366716	0.239044	0.027804	-0.394521	-1.630167	0.006107	0.042748	0.067176	0.03232	155.0	0.134351	0.569241
align_mlm200	mlm200	align	raw_cosine	oji->ake	oji	ake	673	0.987463	0.001491	0.990096	-0.002633	-0.004953	0.001486	0.010401	0.028232	0.013717	293.0	1.0	0.977102
align_mlm200	mlm200	align	centered_cosine	oji->ake	oji	ake	673	0.089709	0.127901	0.353828	-0.26412	-0.665477	0.005944	0.020802	0.043091	0.024048	171.0	0.301634	0.777816
align_mlm200	mlm200	align	csls_k10	oji->ake	oji	ake	673	-0.004293	0.001442	-0.001361	-0.002932	-0.005919	0.002972	0.017831	0.035661	0.01737	261.0	0.94948	0.969683
align_mlm200	mlm200	align	centered_csls_k10	oji->ake	oji	ake	673	-0.360204	0.21307	0.041375	-0.401578	-1.311961	0.001486	0.019316	0.043091	0.020575	167.0	0.135215	0.582424
align_mlm200	mlm200	align	raw_cosine	oji->bsn	oji	bsn	626	0.989576	0.001362	0.99118	-0.001604	-0.00357	0.0	0.009585	0.027157	0.013505	255.0	0.982428	0.970526
align_mlm200	mlm200	align	centered_cosine	oji->bsn	oji	bsn	626	0.109414	0.152214	0.393109	-0.283695	-0.676279	0.003195	0.01278	0.028754	0.018791	177.0	0.305112	0.755427
align_mlm200	mlm200	align	csls_k10	oji->bsn	oji	bsn	626	-0.00349	0.001288	-0.001579	-0.00191	-0.005417	0.0	0.009585	0.038339	0.016074	222.0	0.760383	0.948973
align_mlm200	mlm200	align	centered_csls_k10	oji->bsn	oji	bsn	626	-0.419908	0.245384	0.023623	-0.44353	-1.467605	0.003195	0.019169	0.039936	0.021912	169.0	0.159744	0.536131
align_mlm200	mlm200	align	raw_cosine	oji->chr	oji	chr	674	0.999092	0.000535	0.999764	-0.000672	-0.004496	0.010386	0.038576	0.075668	0.035948	155.0	0.215134	0.727851
align_mlm200	mlm200	align	centered_cosine	oji->chr	oji	chr	674	0.377502	0.348133	0.797129	-0.419627	-1.611444	0.014837	0.05638	0.083086	0.046178	121.0	0.118694	0.522308
align_mlm200	mlm200	align	csls_k10	oji->chr	oji	chr	674	-0.001114	0.000936	6.4e-05	-0.001178	-0.007642	0.01632	0.051929	0.081602	0.042869	147.0	0.148368	0.619546
align_mlm200	mlm200	align	centered_csls_k10	oji->chr	oji	chr	674	-0.719495	0.626264	0.053337	-0.772831	-3.154895	0.014837	0.053412	0.089021	0.046104	113.0	0.08457	0.369404
align_mlm200	mlm200	align	raw_cosine	oji->cop	oji	cop	674	0.998814	0.000678	0.999631	-0.000816	-0.005004	0.004451	0.02819	0.043027	0.023832	218.0	0.292285	0.767919
align_mlm200	mlm200	align	centered_cosine	oji->cop	oji	cop	674	0.33292	0.372551	0.7477	-0.414781	-1.580191	0.005935	0.032641	0.045994	0.026765	165.0	0.124629	0.535798
align_mlm200	mlm200	align	csls_k10	oji->cop	oji	cop	674	-0.001668	0.001231	-0.000118	-0.001551	-0.00944	0.008902	0.023739	0.048961	0.026919	211.0	0.277448	0.73298
