source_file	line	reference	status	resolved_path	action
4_reporting/report_slide_crosswalk.md	20	../3_evaluation/model_matrix.md	ready	docs/exp/v5/4_reporting/../3_evaluation/model_matrix.md	none
4_reporting/report_slide_crosswalk.md	20	../3_evaluation/running_status.md	ready	docs/exp/v5/4_reporting/../3_evaluation/running_status.md	none
4_reporting/report_slide_crosswalk.md	21	00_tables/table_04_evaluation_coverage.md	ready	docs/exp/v5/4_reporting/00_tables/table_04_evaluation_coverage.md	none
4_reporting/report_slide_crosswalk.md	21	00_tables/table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/report_slide_crosswalk.md	21	../3_evaluation/metric_mapping.md	ready	docs/exp/v5/4_reporting/../3_evaluation/metric_mapping.md	none
4_reporting/report_slide_crosswalk.md	21	../3_evaluation/glot500_metric_requirements.md	ready	docs/exp/v5/4_reporting/../3_evaluation/glot500_metric_requirements.md	none
4_reporting/report_slide_crosswalk.md	22	00_tables/table_06_pppl_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_06_pppl_partial.md	none
4_reporting/report_slide_crosswalk.md	22	00_tables/table_12_bible_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_12_bible_partial.md	none
4_reporting/report_slide_crosswalk.md	22	00_tables/table_14_roundtrip_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_14_roundtrip_partial.md	none
4_reporting/report_slide_crosswalk.md	22	00_tables/table_09_blocked_metric_notes.md	ready	docs/exp/v5/4_reporting/00_tables/table_09_blocked_metric_notes.md	none
4_reporting/report_slide_crosswalk.md	22	00_tables/table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/report_slide_crosswalk.md	22	current_result_snapshot.md	ready	docs/exp/v5/4_reporting/current_result_snapshot.md	none
4_reporting/report_slide_crosswalk.md	22	../3_evaluation/09_aggregation/	ready	docs/exp/v5/4_reporting/../3_evaluation/09_aggregation	none
4_reporting/report_slide_crosswalk.md	23	03_final_report/result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/report_slide_crosswalk.md	23	post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/post_checkpoint_outcome_matrix_ko.md	none
4_reporting/report_slide_crosswalk.md	23	03_final_report/claim_ledger.md	ready	docs/exp/v5/4_reporting/03_final_report/claim_ledger.md	none
4_reporting/report_slide_crosswalk.md	23	00_tables/table_03_initialization_zero_step.md	ready	docs/exp/v5/4_reporting/00_tables/table_03_initialization_zero_step.md	none
4_reporting/report_slide_crosswalk.md	24	00_tables/table_04_evaluation_coverage.md	ready	docs/exp/v5/4_reporting/00_tables/table_04_evaluation_coverage.md	none
4_reporting/report_slide_crosswalk.md	24	00_tables/table_09_blocked_metric_notes.md	ready	docs/exp/v5/4_reporting/00_tables/table_09_blocked_metric_notes.md	none
4_reporting/report_slide_crosswalk.md	24	00_tables/table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/report_slide_crosswalk.md	24	00_tables/table_15_glot500_reproduction_fidelity.md	ready	docs/exp/v5/4_reporting/00_tables/table_15_glot500_reproduction_fidelity.md	none
4_reporting/report_slide_crosswalk.md	24	../3_evaluation/07_roundtrip_alignment/blocker_audit.md	ready	docs/exp/v5/4_reporting/../3_evaluation/07_roundtrip_alignment/blocker_audit.md	none
4_reporting/report_slide_crosswalk.md	24	pending_result_registry.md	ready	docs/exp/v5/4_reporting/pending_result_registry.md	none
4_reporting/report_slide_crosswalk.md	25	03_final_report/claim_ledger.md	ready	docs/exp/v5/4_reporting/03_final_report/claim_ledger.md	none
4_reporting/report_slide_crosswalk.md	25	03_final_report/result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/03_final_report/result_interpretation_blocks.md	none
4_reporting/report_slide_crosswalk.md	25	post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/post_checkpoint_outcome_matrix_ko.md	none
4_reporting/report_slide_crosswalk.md	25	finalization_gate_status.md	ready	docs/exp/v5/4_reporting/finalization_gate_status.md	none
4_reporting/report_slide_crosswalk.md	26	03_final_report/reproducibility_appendix.md	ready	docs/exp/v5/4_reporting/03_final_report/reproducibility_appendix.md	none
4_reporting/report_slide_crosswalk.md	26	03_final_report/citation_source_map.md	ready	docs/exp/v5/4_reporting/03_final_report/citation_source_map.md	none
4_reporting/report_slide_crosswalk.md	26	02_slides/slide_citation_map.md	ready	docs/exp/v5/4_reporting/02_slides/slide_citation_map.md	none
4_reporting/report_slide_crosswalk.md	26	../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	ready	docs/exp/v5/4_reporting/../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	none
4_reporting/report_slide_crosswalk.md	26	../3_evaluation/post_checkpoint_eval_queue.md	ready	docs/exp/v5/4_reporting/../3_evaluation/post_checkpoint_eval_queue.md	none
4_reporting/report_slide_crosswalk.md	26	00_tables/source_map.md	ready	docs/exp/v5/4_reporting/00_tables/source_map.md	none
4_reporting/report_slide_crosswalk.md	30	../3_evaluation/09_aggregation/	ready	docs/exp/v5/4_reporting/../3_evaluation/09_aggregation	none
4_reporting/report_slide_crosswalk.md	31	00_tables/	ready	docs/exp/v5/4_reporting/00_tables	none
4_reporting/00_tables/source_map.md	7	table_01_data_scope.md	ready	docs/exp/v5/4_reporting/00_tables/table_01_data_scope.md	none
4_reporting/00_tables/source_map.md	8	table_02_tokenizer_audit.md	ready	docs/exp/v5/4_reporting/00_tables/table_02_tokenizer_audit.md	none
4_reporting/00_tables/source_map.md	9	table_03_initialization_zero_step.md	ready	docs/exp/v5/4_reporting/00_tables/table_03_initialization_zero_step.md	none
4_reporting/00_tables/source_map.md	10	table_04_evaluation_coverage.md	ready	docs/exp/v5/4_reporting/00_tables/table_04_evaluation_coverage.md	none
4_reporting/00_tables/source_map.md	11	table_05_training_status.md	ready	docs/exp/v5/4_reporting/00_tables/table_05_training_status.md	none
4_reporting/00_tables/source_map.md	12	table_06_pppl_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_06_pppl_partial.md	none
4_reporting/00_tables/source_map.md	13	table_07_tatoeba_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_07_tatoeba_partial.md	none
4_reporting/00_tables/source_map.md	14	table_08_text_classification_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_08_text_classification_partial.md	none
4_reporting/00_tables/source_map.md	15	table_09_blocked_metric_notes.md	ready	docs/exp/v5/4_reporting/00_tables/table_09_blocked_metric_notes.md	none
4_reporting/00_tables/source_map.md	16	table_10_ner_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_10_ner_partial.md	none
4_reporting/00_tables/source_map.md	17	table_11_pos_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_11_pos_partial.md	none
4_reporting/00_tables/source_map.md	18	table_12_bible_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_12_bible_partial.md	none
4_reporting/00_tables/source_map.md	19	table_13_metric_fidelity_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/table_13_metric_fidelity_matrix.md	none
4_reporting/00_tables/source_map.md	20	table_14_roundtrip_partial.md	ready	docs/exp/v5/4_reporting/00_tables/table_14_roundtrip_partial.md	none
4_reporting/00_tables/source_map.md	21	table_15_glot500_reproduction_fidelity.md	ready	docs/exp/v5/4_reporting/00_tables/table_15_glot500_reproduction_fidelity.md	none
4_reporting/00_tables/source_map.md	22	../../2_training/05_checkpoint_selection/selection_plan.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/05_checkpoint_selection/selection_plan.md	none
4_reporting/00_tables/source_map.md	23	../../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/05_checkpoint_selection/selected_checkpoint_manifest.md	none
4_reporting/00_tables/source_map.md	24	../../2_training/training_parity_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/training_parity_audit.md	none
4_reporting/00_tables/source_map.md	24	scripts/audit_v5_training_parity.py	ready	scripts/audit_v5_training_parity.py	none
4_reporting/00_tables/source_map.md	25	../../2_training/mlm_progress_eta.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/mlm_progress_eta.md	none
4_reporting/00_tables/source_map.md	25	scripts/write_v5_mlm_progress_eta.py	ready	scripts/write_v5_mlm_progress_eta.py	none
4_reporting/00_tables/source_map.md	26	../../2_training/training_loss_snapshot.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/training_loss_snapshot.md	none
4_reporting/00_tables/source_map.md	26	scripts/write_v5_training_loss_snapshot.py	ready	scripts/write_v5_training_loss_snapshot.py	none
4_reporting/00_tables/source_map.md	27	../../2_training/live_training_health.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/live_training_health.md	none
4_reporting/00_tables/source_map.md	27	scripts/audit_v5_live_training_health.py	ready	scripts/audit_v5_live_training_health.py	none
4_reporting/00_tables/source_map.md	28	../../2_training/storage_readiness.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/storage_readiness.md	none
4_reporting/00_tables/source_map.md	28	scripts/audit_v5_storage_readiness.py	ready	scripts/audit_v5_storage_readiness.py	none
4_reporting/00_tables/source_map.md	29	../../2_training/paired_launcher_transition.md	ready	docs/exp/v5/4_reporting/00_tables/../../2_training/paired_launcher_transition.md	none
4_reporting/00_tables/source_map.md	29	scripts/audit_v5_paired_launcher_transition.py	ready	scripts/audit_v5_paired_launcher_transition.py	none
4_reporting/00_tables/source_map.md	30	../../folder_readme_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../../folder_readme_audit.md	none
4_reporting/00_tables/source_map.md	30	scripts/audit_v5_folder_readmes.py	ready	scripts/audit_v5_folder_readmes.py	none
4_reporting/00_tables/source_map.md	31	../../3_evaluation/execution_queue.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/execution_queue.md	none
4_reporting/00_tables/source_map.md	32	../../3_evaluation/post_checkpoint_eval_queue.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/post_checkpoint_eval_queue.md	none
4_reporting/00_tables/source_map.md	33	../../3_evaluation/post_checkpoint_execution_plan.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/post_checkpoint_execution_plan.md	none
4_reporting/00_tables/source_map.md	34	../../3_evaluation/post_checkpoint_command_consistency.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/post_checkpoint_command_consistency.md	none
4_reporting/00_tables/source_map.md	35	../../3_evaluation/post_checkpoint_eval_recovery.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/post_checkpoint_eval_recovery.md	none
4_reporting/00_tables/source_map.md	36	../../3_evaluation/post_checkpoint_parser_contract.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/post_checkpoint_parser_contract.md	none
4_reporting/00_tables/source_map.md	36	scripts/audit_v5_post_checkpoint_parser_contract.py	ready	scripts/audit_v5_post_checkpoint_parser_contract.py	none
4_reporting/00_tables/source_map.md	37	../../3_evaluation/next_runbook.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/next_runbook.md	none
4_reporting/00_tables/source_map.md	38	../../3_evaluation/running_status.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/running_status.md	none
4_reporting/00_tables/source_map.md	38	scripts/write_v5_running_status.py	ready	scripts/write_v5_running_status.py	none
4_reporting/00_tables/source_map.md	39	../../3_evaluation/metric_mapping.md	ready	docs/exp/v5/4_reporting/00_tables/../../3_evaluation/metric_mapping.md	none
4_reporting/00_tables/source_map.md	40	../one_page_summary_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../one_page_summary_ko.md	none
4_reporting/00_tables/source_map.md	41	../submission_file_index_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../submission_file_index_ko.md	none
4_reporting/00_tables/source_map.md	42	../current_result_snapshot.md	ready	docs/exp/v5/4_reporting/00_tables/../current_result_snapshot.md	none
4_reporting/00_tables/source_map.md	42	scripts/write_v5_current_result_snapshot.py	ready	scripts/write_v5_current_result_snapshot.py	none
4_reporting/00_tables/source_map.md	43	../aggregation_schema_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../aggregation_schema_audit.md	none
4_reporting/00_tables/source_map.md	43	scripts/audit_v5_aggregation_schema.py	ready	scripts/audit_v5_aggregation_schema.py	none
4_reporting/00_tables/source_map.md	43	09_aggregation/metric_completion.tsv	ready	docs/exp/v5/3_evaluation/09_aggregation/metric_completion.tsv	none
4_reporting/00_tables/source_map.md	43	main_head_tail_all.tsv	ready	docs/exp/v5/3_evaluation/09_aggregation/main_head_tail_all.tsv	none
4_reporting/00_tables/source_map.md	44	../method_comparison_summary.md	ready	docs/exp/v5/4_reporting/00_tables/../method_comparison_summary.md	none
4_reporting/00_tables/source_map.md	44	scripts/write_v5_method_comparison_summary.py	ready	scripts/write_v5_method_comparison_summary.py	none
4_reporting/00_tables/source_map.md	45	../final_claim_decision_tree.md	ready	docs/exp/v5/4_reporting/00_tables/../final_claim_decision_tree.md	none
4_reporting/00_tables/source_map.md	45	scripts/write_v5_final_claim_decision_tree.py	ready	scripts/write_v5_final_claim_decision_tree.py	none
4_reporting/00_tables/source_map.md	46	../conclusion_selection_contract_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../conclusion_selection_contract_audit.md	none
4_reporting/00_tables/source_map.md	46	scripts/audit_v5_conclusion_selection_contract.py	ready	scripts/audit_v5_conclusion_selection_contract.py	none
4_reporting/00_tables/source_map.md	47	../final_assembly_manifest.md	ready	docs/exp/v5/4_reporting/00_tables/../final_assembly_manifest.md	none
4_reporting/00_tables/source_map.md	47	scripts/write_v5_final_assembly_manifest.py	ready	scripts/write_v5_final_assembly_manifest.py	none
4_reporting/00_tables/source_map.md	48	../final_handoff_runbook.md	ready	docs/exp/v5/4_reporting/00_tables/../final_handoff_runbook.md	none
4_reporting/00_tables/source_map.md	48	scripts/write_v5_final_handoff_runbook.py	ready	scripts/write_v5_final_handoff_runbook.py	none
4_reporting/00_tables/source_map.md	49	../final_freeze_protocol_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../final_freeze_protocol_ko.md	none
4_reporting/00_tables/source_map.md	50	../final_freeze_evidence_checklist_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../final_freeze_evidence_checklist_ko.md	none
4_reporting/00_tables/source_map.md	51	../final_submission_handoff_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../final_submission_handoff_ko.md	none
4_reporting/00_tables/source_map.md	52	../result_delay_contingency_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../result_delay_contingency_ko.md	none
4_reporting/00_tables/source_map.md	53	../final_goal_acceptance_rubric_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../final_goal_acceptance_rubric_ko.md	none
4_reporting/00_tables/source_map.md	54	../reviewer_response_crosswalk_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../reviewer_response_crosswalk_ko.md	none
4_reporting/00_tables/source_map.md	55	../final_result_update_checklist_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../final_result_update_checklist_ko.md	none
4_reporting/00_tables/source_map.md	56	../execution_readiness_review_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../execution_readiness_review_ko.md	none
4_reporting/00_tables/source_map.md	56	scripts/write_v5_execution_readiness_review.py	ready	scripts/write_v5_execution_readiness_review.py	none
4_reporting/00_tables/source_map.md	57	../feedback_alignment_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../feedback_alignment_audit.md	none
4_reporting/00_tables/source_map.md	57	scripts/audit_v5_feedback_alignment.py	ready	scripts/audit_v5_feedback_alignment.py	none
4_reporting/00_tables/source_map.md	57	feadback.md	ready	docs/exp/v5/feadback.md	none
4_reporting/00_tables/source_map.md	58	../artifact_reference_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../artifact_reference_audit.md	none
4_reporting/00_tables/source_map.md	58	scripts/audit_v5_artifact_references.py	ready	scripts/audit_v5_artifact_references.py	none
4_reporting/00_tables/source_map.md	59	../claim_promotion_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/../claim_promotion_matrix.md	none
4_reporting/00_tables/source_map.md	59	scripts/write_v5_claim_promotion_matrix.py	ready	scripts/write_v5_claim_promotion_matrix.py	none
4_reporting/00_tables/source_map.md	60	../final_claim_freeze_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../final_claim_freeze_audit.md	none
4_reporting/00_tables/source_map.md	60	scripts/audit_v5_final_claim_freeze.py	ready	scripts/audit_v5_final_claim_freeze.py	none
4_reporting/00_tables/source_map.md	61	../result_promotion_readiness_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../result_promotion_readiness_audit.md	none
4_reporting/00_tables/source_map.md	61	scripts/audit_v5_result_promotion_readiness.py	ready	scripts/audit_v5_result_promotion_readiness.py	none
4_reporting/00_tables/source_map.md	62	../narrative_quality_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../narrative_quality_audit.md	none
4_reporting/00_tables/source_map.md	62	scripts/audit_v5_narrative_quality.py	ready	scripts/audit_v5_narrative_quality.py	none
4_reporting/00_tables/source_map.md	63	../report_slide_crosswalk.md	ready	docs/exp/v5/4_reporting/00_tables/../report_slide_crosswalk.md	none
4_reporting/00_tables/source_map.md	64	../table_sync_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../table_sync_audit.md	none
4_reporting/00_tables/source_map.md	64	scripts/audit_v5_reporting_table_sync.py	ready	scripts/audit_v5_reporting_table_sync.py	none
4_reporting/00_tables/source_map.md	65	../metric_fidelity_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../metric_fidelity_audit.md	none
4_reporting/00_tables/source_map.md	65	scripts/audit_v5_metric_fidelity.py	ready	scripts/audit_v5_metric_fidelity.py	none
4_reporting/00_tables/source_map.md	66	../metric_execution_ledger.md	ready	docs/exp/v5/4_reporting/00_tables/../metric_execution_ledger.md	none
4_reporting/00_tables/source_map.md	66	scripts/write_v5_metric_execution_ledger.py	ready	scripts/write_v5_metric_execution_ledger.py	none
4_reporting/00_tables/source_map.md	67	../reproducibility_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../reproducibility_audit.md	none
4_reporting/00_tables/source_map.md	67	scripts/audit_v5_reproducibility_package.py	ready	scripts/audit_v5_reproducibility_package.py	none
4_reporting/00_tables/source_map.md	68	../objective_completion_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../objective_completion_audit.md	none
4_reporting/00_tables/source_map.md	68	scripts/write_v5_objective_completion_audit.py	ready	scripts/write_v5_objective_completion_audit.py	none
4_reporting/00_tables/source_map.md	69	../03_final_report/paper_draft.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft.md	none
4_reporting/00_tables/source_map.md	70	../03_final_report/paper_draft.html	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft.html	none
4_reporting/00_tables/source_map.md	70	scripts/build_v5_report_html.py	ready	scripts/build_v5_report_html.py	none
4_reporting/00_tables/source_map.md	70	paper_draft.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft.md	none
4_reporting/00_tables/source_map.md	71	../03_final_report/paper_draft.pdf	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft.pdf	none
4_reporting/00_tables/source_map.md	71	scripts/build_v5_report_pdf.sh	ready	scripts/build_v5_report_pdf.sh	none
4_reporting/00_tables/source_map.md	72	../03_final_report/paper_draft_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft_ko.md	none
4_reporting/00_tables/source_map.md	73	../03_final_report/paper_draft_ko.html	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft_ko.html	none
4_reporting/00_tables/source_map.md	73	scripts/build_v5_report_html.py	ready	scripts/build_v5_report_html.py	none
4_reporting/00_tables/source_map.md	73	paper_draft_ko.md	ready	docs/exp/v5/4_reporting/03_final_report/paper_draft_ko.md	none
4_reporting/00_tables/source_map.md	74	../03_final_report/paper_draft_ko.pdf	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_draft_ko.pdf	none
4_reporting/00_tables/source_map.md	74	scripts/build_v5_report_pdf.sh	ready	scripts/build_v5_report_pdf.sh	none
4_reporting/00_tables/source_map.md	75	../03_final_report/paper_build_spec.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/paper_build_spec.md	none
4_reporting/00_tables/source_map.md	76	../03_final_report/references.bib	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/references.bib	none
4_reporting/00_tables/source_map.md	77	../03_final_report/citation_source_map.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/citation_source_map.md	none
4_reporting/00_tables/source_map.md	78	../03_final_report/external_source_verification.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/external_source_verification.md	none
4_reporting/00_tables/source_map.md	79	../03_final_report/manuscript_completion_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/manuscript_completion_matrix.md	none
4_reporting/00_tables/source_map.md	80	../03_final_report/contribution_summary.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/contribution_summary.md	none
4_reporting/00_tables/source_map.md	81	../03_final_report/reproducibility_appendix.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/reproducibility_appendix.md	none
4_reporting/00_tables/source_map.md	82	../03_final_report/result_interpretation_blocks.md	ready	docs/exp/v5/4_reporting/00_tables/../03_final_report/result_interpretation_blocks.md	none
4_reporting/00_tables/source_map.md	83	../02_slides/presenter_script_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/presenter_script_ko.md	none
4_reporting/00_tables/source_map.md	84	../02_slides/rehearsal_plan_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/rehearsal_plan_ko.md	none
4_reporting/00_tables/source_map.md	85	../02_slides/final_deck_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/final_deck_ko.md	none
4_reporting/00_tables/source_map.md	86	../02_slides/v5_final_deck_ko.html	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/v5_final_deck_ko.html	none
4_reporting/00_tables/source_map.md	86	scripts/build_v5_slide_html.py	ready	scripts/build_v5_slide_html.py	none
4_reporting/00_tables/source_map.md	86	final_deck_ko.md	ready	docs/exp/v5/4_reporting/02_slides/final_deck_ko.md	none
4_reporting/00_tables/source_map.md	87	../02_slides/v5_final_deck_ko.pptx	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/v5_final_deck_ko.pptx	none
4_reporting/00_tables/source_map.md	87	scripts/build_v5_slide_pptx.py	ready	scripts/build_v5_slide_pptx.py	none
4_reporting/00_tables/source_map.md	87	final_deck_ko.md	ready	docs/exp/v5/4_reporting/02_slides/final_deck_ko.md	none
4_reporting/00_tables/source_map.md	88	../02_slides/v5_final_deck_ko.pdf	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/v5_final_deck_ko.pdf	none
4_reporting/00_tables/source_map.md	88	scripts/build_v5_slide_pdf.sh	ready	scripts/build_v5_slide_pdf.sh	none
4_reporting/00_tables/source_map.md	89	../02_slides/defense_qa.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/defense_qa.md	none
4_reporting/00_tables/source_map.md	90	../02_slides/defense_qa_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/defense_qa_ko.md	none
4_reporting/00_tables/source_map.md	91	../02_slides/novelty_defense_matrix_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/novelty_defense_matrix_ko.md	none
4_reporting/00_tables/source_map.md	92	../02_slides/slide_completion_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/slide_completion_matrix.md	none
4_reporting/00_tables/source_map.md	93	../02_slides/deck_build_spec.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/deck_build_spec.md	none
4_reporting/00_tables/source_map.md	94	../02_slides/slide_asset_manifest.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/slide_asset_manifest.md	none
4_reporting/00_tables/source_map.md	95	../02_slides/slide_citation_map.md	ready	docs/exp/v5/4_reporting/00_tables/../02_slides/slide_citation_map.md	none
4_reporting/00_tables/source_map.md	96	../final_package_checklist.md	ready	docs/exp/v5/4_reporting/00_tables/../final_package_checklist.md	none
4_reporting/00_tables/source_map.md	97	../submission_file_index_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../submission_file_index_ko.md	none
4_reporting/00_tables/source_map.md	98	../result_insertion_matrix.md	ready	docs/exp/v5/4_reporting/00_tables/../result_insertion_matrix.md	none
4_reporting/00_tables/source_map.md	99	../pending_result_registry.md	ready	docs/exp/v5/4_reporting/00_tables/../pending_result_registry.md	none
4_reporting/00_tables/source_map.md	100	../result_slot_inventory.md	ready	docs/exp/v5/4_reporting/00_tables/../result_slot_inventory.md	none
4_reporting/00_tables/source_map.md	100	scripts/write_v5_result_slot_inventory.py	ready	scripts/write_v5_result_slot_inventory.py	none
4_reporting/00_tables/source_map.md	101	../post_result_update_manifest.md	ready	docs/exp/v5/4_reporting/00_tables/../post_result_update_manifest.md	none
4_reporting/00_tables/source_map.md	101	scripts/write_v5_post_result_update_manifest.py	ready	scripts/write_v5_post_result_update_manifest.py	none
4_reporting/00_tables/source_map.md	102	../post_result_patch_plan_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../post_result_patch_plan_ko.md	none
4_reporting/00_tables/source_map.md	102	scripts/write_v5_post_result_patch_plan.py	ready	scripts/write_v5_post_result_patch_plan.py	none
4_reporting/00_tables/source_map.md	103	../post_checkpoint_outcome_matrix_ko.md	ready	docs/exp/v5/4_reporting/00_tables/../post_checkpoint_outcome_matrix_ko.md	none
4_reporting/00_tables/source_map.md	104	../refresh_sequence_sync_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../refresh_sequence_sync_audit.md	none
4_reporting/00_tables/source_map.md	104	scripts/audit_v5_refresh_sequence_sync.py	ready	scripts/audit_v5_refresh_sequence_sync.py	none
4_reporting/00_tables/source_map.md	104	scripts/refresh_v5_reporting.py	ready	scripts/refresh_v5_reporting.py	none
4_reporting/00_tables/source_map.md	104	result_insertion_matrix.md	ready	docs/exp/v5/4_reporting/result_insertion_matrix.md	none
4_reporting/00_tables/source_map.md	105	../result_insertion_contract_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../result_insertion_contract_audit.md	none
4_reporting/00_tables/source_map.md	105	scripts/audit_v5_result_insertion_contract.py	ready	scripts/audit_v5_result_insertion_contract.py	none
4_reporting/00_tables/source_map.md	106	../section_slide_sync_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../section_slide_sync_audit.md	none
4_reporting/00_tables/source_map.md	106	scripts/audit_v5_section_slide_sync.py	ready	scripts/audit_v5_section_slide_sync.py	none
4_reporting/00_tables/source_map.md	107	../claim_evidence_trace_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../claim_evidence_trace_audit.md	none
4_reporting/00_tables/source_map.md	107	scripts/audit_v5_claim_evidence_trace.py	ready	scripts/audit_v5_claim_evidence_trace.py	none
4_reporting/00_tables/source_map.md	108	../final_deliverable_audit.md	ready	docs/exp/v5/4_reporting/00_tables/../final_deliverable_audit.md	none
4_reporting/00_tables/source_map.md	108	scripts/write_v5_final_deliverable_audit.py	ready	scripts/write_v5_final_deliverable_audit.py	none
4_reporting/00_tables/source_map.md	109	../final_deliverable_audit.tsv	ready	docs/exp/v5/4_reporting/00_tables/../final_deliverable_audit.tsv	none
4_reporting/00_tables/source_map.md	109	scripts/write_v5_final_deliverable_audit.py	ready	scripts/write_v5_final_deliverable_audit.py	none
