metric	model_key	method	local_step	status	updated_at	out_dir	log_file
family_similarity	v52_mean_conv5way_step28000	mean	28000	done	2026-07-03 01:17:59 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-28000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step28000_20260703_011613.log
embedding_similarity	v52_weighted_fvt_conv5way_step46000	weighted_fvt	46000	done	2026-07-03 01:18:00 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-46000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_weighted_fvt_conv5way_step46000_20260703_011624.log
family_similarity	v52_random_conv5way_step34000	random	34000	done	2026-07-03 01:18:00 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-34000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step34000_20260703_011613.log
embedding_similarity	v52_family_mean_conv5way_step24000	family_mean	24000	done	2026-07-03 01:18:16 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-24000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step24000_20260703_011649.log
embedding_similarity	v52_mean_conv5way_step29000	mean	29000	done	2026-07-03 01:18:49 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-29000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step29000_20260703_011725.log
family_similarity	v52_fvt_conv5way_step47000	fvt	47000	done	2026-07-03 01:19:01 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-47000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step47000_20260703_011705.log
family_similarity	v52_fvt_conv5way_step44000	fvt	44000	done	2026-07-03 01:19:17 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-44000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step44000_20260703_011722.log
embedding_similarity	v52_random_conv5way_step33000	random	33000	done	2026-07-03 01:19:24 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-33000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step33000_20260703_011754.log
embedding_similarity	v52_weighted_fvt_conv5way_step47000	weighted_fvt	47000	done	2026-07-03 01:19:28 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-47000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_weighted_fvt_conv5way_step47000_20260703_011744.log
embedding_similarity	v52_random_conv5way_step36000	random	36000	done	2026-07-03 01:19:29 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-36000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step36000_20260703_011800.log
embedding_similarity	v52_mean_conv5way_step30000	mean	30000	done	2026-07-03 01:19:29 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step30000_20260703_011759.log
family_similarity	v52_family_mean_conv5way_step23000	family_mean	23000	done	2026-07-03 01:19:44 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-23000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step23000_20260703_011757.log
family_similarity	v52_weighted_fvt_conv5way_step46000	weighted_fvt	46000	done	2026-07-03 01:19:46 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-46000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_weighted_fvt_conv5way_step46000_20260703_011800.log
family_similarity	v52_family_mean_conv5way_step24000	family_mean	24000	done	2026-07-03 01:20:03 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-24000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step24000_20260703_011816.log
family_similarity	v52_mean_conv5way_step29000	mean	29000	done	2026-07-03 01:20:33 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-29000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step29000_20260703_011850.log
embedding_similarity	v52_fvt_conv5way_step46000	fvt	46000	done	2026-07-03 01:20:40 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-46000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_fvt_conv5way_step46000_20260703_011917.log
embedding_similarity	v52_fvt_conv5way_step49000	fvt	49000	done	2026-07-03 01:20:41 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-49000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_fvt_conv5way_step49000_20260703_011901.log
family_similarity	v52_random_conv5way_step33000	random	33000	done	2026-07-03 01:21:04 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-33000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step33000_20260703_011925.log
family_similarity	v52_random_conv5way_step36000	random	36000	done	2026-07-03 01:21:18 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-36000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step36000_20260703_011929.log
family_similarity	v52_weighted_fvt_conv5way_step47000	weighted_fvt	47000	done	2026-07-03 01:21:18 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-47000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_weighted_fvt_conv5way_step47000_20260703_011928.log
family_similarity	v52_mean_conv5way_step30000	mean	30000	done	2026-07-03 01:21:19 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-30000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step30000_20260703_011930.log
embedding_similarity	v52_family_mean_conv5way_step25000	family_mean	25000	done	2026-07-03 01:21:21 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-25000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step25000_20260703_011944.log
embedding_similarity	v52_weighted_fvt_conv5way_step48000	weighted_fvt	48000	done	2026-07-03 01:21:22 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-48000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_weighted_fvt_conv5way_step48000_20260703_011946.log
embedding_similarity	v52_family_mean_conv5way_step26000	family_mean	26000	done	2026-07-03 01:21:37 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-26000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step26000_20260703_012004.log
embedding_similarity	v52_mean_conv5way_step31000	mean	31000	done	2026-07-03 01:21:55 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-31000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step31000_20260703_012033.log
embedding_similarity	v52_random_conv5way_step35000	random	35000	done	2026-07-03 01:22:21 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-35000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step35000_20260703_012104.log
family_similarity	v52_fvt_conv5way_step49000	fvt	49000	done	2026-07-03 01:22:34 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-49000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step49000_20260703_012041.log
family_similarity	v52_fvt_conv5way_step46000	fvt	46000	done	2026-07-03 01:22:38 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-46000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step46000_20260703_012040.log
embedding_similarity	v52_random_conv5way_step38000	random	38000	done	2026-07-03 01:22:38 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-38000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step38000_20260703_012118.log
embedding_similarity	v52_mean_conv5way_step32000	mean	32000	done	2026-07-03 01:22:48 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-32000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step32000_20260703_012120.log
embedding_similarity	v52_weighted_fvt_conv5way_step49000	weighted_fvt	49000	done	2026-07-03 01:22:50 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-49000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_weighted_fvt_conv5way_step49000_20260703_012118.log
family_similarity	v52_weighted_fvt_conv5way_step48000	weighted_fvt	48000	done	2026-07-03 01:22:57 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-48000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_weighted_fvt_conv5way_step48000_20260703_012123.log
family_similarity	v52_family_mean_conv5way_step25000	family_mean	25000	done	2026-07-03 01:23:01 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-25000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step25000_20260703_012121.log
family_similarity	v52_family_mean_conv5way_step26000	family_mean	26000	done	2026-07-03 01:23:18 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-26000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step26000_20260703_012137.log
family_similarity	v52_mean_conv5way_step31000	mean	31000	done	2026-07-03 01:23:42 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-31000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step31000_20260703_012156.log
family_similarity	v52_random_conv5way_step35000	random	35000	done	2026-07-03 01:23:51 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-35000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step35000_20260703_012222.log
embedding_similarity	v52_fvt_conv5way_step48000	fvt	48000	done	2026-07-03 01:23:53 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-48000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_fvt_conv5way_step48000_20260703_012239.log
family_similarity	v52_random_conv5way_step38000	random	38000	done	2026-07-03 01:24:05 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-38000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step38000_20260703_012239.log
family_similarity	v52_weighted_fvt_conv5way_step49000	weighted_fvt	49000	done	2026-07-03 01:24:18 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/weighted_fvt/checkpoint-49000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_weighted_fvt_conv5way_step49000_20260703_012250.log
embedding_similarity	v52_family_mean_conv5way_step27000	family_mean	27000	done	2026-07-03 01:24:18 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-27000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step27000_20260703_012301.log
family_similarity	v52_mean_conv5way_step32000	mean	32000	done	2026-07-03 01:24:19 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-32000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step32000_20260703_012248.log
embedding_similarity	v52_family_mean_conv5way_step28000	family_mean	28000	done	2026-07-03 01:24:30 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-28000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step28000_20260703_012319.log
embedding_similarity	v52_mean_conv5way_step33000	mean	33000	done	2026-07-03 01:24:45 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-33000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step33000_20260703_012343.log
embedding_similarity	v52_random_conv5way_step37000	random	37000	done	2026-07-03 01:24:51 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-37000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step37000_20260703_012352.log
embedding_similarity	v52_random_conv5way_step40000	random	40000	done	2026-07-03 01:25:09 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-40000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step40000_20260703_012405.log
family_similarity	v52_fvt_conv5way_step48000	fvt	48000	done	2026-07-03 01:25:17 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-48000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step48000_20260703_012354.log
embedding_similarity	v52_mean_conv5way_step34000	mean	34000	done	2026-07-03 01:25:26 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-34000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step34000_20260703_012419.log
family_similarity	v52_family_mean_conv5way_step27000	family_mean	27000	done	2026-07-03 01:25:42 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-27000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step27000_20260703_012419.log
family_similarity	v52_family_mean_conv5way_step28000	family_mean	28000	done	2026-07-03 01:25:48 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-28000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step28000_20260703_012431.log
family_similarity	v52_mean_conv5way_step33000	mean	33000	done	2026-07-03 01:26:07 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-33000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step33000_20260703_012445.log
family_similarity	v52_random_conv5way_step37000	random	37000	done	2026-07-03 01:26:10 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-37000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step37000_20260703_012452.log
embedding_similarity	v52_fvt_conv5way_step50000	fvt	50000	done	2026-07-03 01:26:24 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-50000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_fvt_conv5way_step50000_20260703_012517.log
family_similarity	v52_random_conv5way_step40000	random	40000	done	2026-07-03 01:26:27 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-40000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step40000_20260703_012509.log
embedding_similarity	v52_family_mean_conv5way_step29000	family_mean	29000	done	2026-07-03 01:26:50 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-29000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step29000_20260703_012542.log
family_similarity	v52_mean_conv5way_step34000	mean	34000	done	2026-07-03 01:26:55 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-34000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step34000_20260703_012527.log
embedding_similarity	v52_family_mean_conv5way_step30000	family_mean	30000	done	2026-07-03 01:26:57 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-30000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step30000_20260703_012549.log
embedding_similarity	v52_random_conv5way_step39000	random	39000	done	2026-07-03 01:27:05 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-39000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step39000_20260703_012611.log
embedding_similarity	v52_mean_conv5way_step35000	mean	35000	done	2026-07-03 01:27:11 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-35000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step35000_20260703_012608.log
embedding_similarity	v52_random_conv5way_step42000	random	42000	done	2026-07-03 01:27:25 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-42000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step42000_20260703_012628.log
embedding_similarity	v52_mean_conv5way_step36000	mean	36000	done	2026-07-03 01:28:03 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-36000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step36000_20260703_012655.log
family_similarity	v52_fvt_conv5way_step50000	fvt	50000	done	2026-07-03 01:28:04 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/fvt/checkpoint-50000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_fvt_conv5way_step50000_20260703_012624.log
family_similarity	v52_family_mean_conv5way_step29000	family_mean	29000	done	2026-07-03 01:28:10 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-29000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step29000_20260703_012651.log
family_similarity	v52_family_mean_conv5way_step30000	family_mean	30000	done	2026-07-03 01:28:16 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-30000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step30000_20260703_012657.log
family_similarity	v52_random_conv5way_step39000	random	39000	done	2026-07-03 01:28:23 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-39000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step39000_20260703_012705.log
family_similarity	v52_mean_conv5way_step35000	mean	35000	done	2026-07-03 01:28:25 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-35000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step35000_20260703_012711.log
family_similarity	v52_random_conv5way_step42000	random	42000	done	2026-07-03 01:28:43 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-42000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_random_conv5way_step42000_20260703_012726.log
embedding_similarity	v52_family_mean_conv5way_step31000	family_mean	31000	done	2026-07-03 01:29:13 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-31000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step31000_20260703_012811.log
embedding_similarity	v52_random_conv5way_step41000	random	41000	done	2026-07-03 01:29:14 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/random/checkpoint-41000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_random_conv5way_step41000_20260703_012823.log
family_similarity	v52_mean_conv5way_step36000	mean	36000	done	2026-07-03 01:29:21 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-36000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_mean_conv5way_step36000_20260703_012803.log
embedding_similarity	v52_family_mean_conv5way_step32000	family_mean	32000	done	2026-07-03 01:29:22 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-32000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_family_mean_conv5way_step32000_20260703_012816.log
embedding_similarity	v52_mean_conv5way_step37000	mean	37000	done	2026-07-03 01:29:31 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-37000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step37000_20260703_012825.log
embedding_similarity	v52_mean_conv5way_step38000	mean	38000	done	2026-07-03 01:30:15 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/mean/checkpoint-38000/embedding_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_embedding_similarity_v52_mean_conv5way_step38000_20260703_012921.log
family_similarity	v52_family_mean_conv5way_step31000	family_mean	31000	done	2026-07-03 01:30:20 KST	/home/axt/jongha/Glot500-py39-eval/docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-31000/family_similarity	/home/axt/mnt2/jongha/v5.2_glot5007/runs/logs/convergence_similarity/v52_family_similarity_v52_family_mean_conv5way_step31000_20260703_012914.log
